,Sqft,Yr Built,V,PP,price,date,address,Br,Ba,LSqft,DOM,year,month,Mor,SFR,CONDO,TWNHS,COMRES,DPLX,COOP,TPLX,MANL,QUAD,STD,TRUS,PRO,NOD,TPAP,CONS,BNKR,REO,AUC
208,2356,1961,True,False,850000,2021-10-29,1201 Fernwood DR  ,4,4.0,7800.0,5,2021,10,3.14,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
480,4058,1900,True,False,2200000,2021-10-29,1141 Marsh ST   #A,10,1.0,15600.0,11,2021,10,3.14,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
121,939,1910,False,False,684000,2021-10-29,2082 Harris   ,2,2.0,7000.0,5,2021,10,3.14,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
634,1497,2000,True,False,637900,2021-10-28,923 Lawrence DR  ,3,2.0,1352.0,61,2021,10,3.09,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
263,1955,2016,True,False,945000,2021-10-28,433 Junipero WAY  ,3,3.0,5000.0,5,2021,10,3.09,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
728,1284,2006,True,False,775000,2021-10-27,2904 Rockview PL  ,2,1.0,3136.0,5,2021,10,3.09,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
242,1125,1951,True,False,900000,2021-10-27,83 Chorro ST  ,2,2.0,6000.0,10,2021,10,3.09,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
292,2381,1966,True,False,1000000,2021-10-26,1252 Drake CIR  ,4,3.0,10000.0,8,2021,10,3.09,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
849,1797,1987,True,False,950000,2021-10-25,1055 Lily LN  ,3,3.0,6095.0,4,2021,10,3.09,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
64,958,1985,False,False,590000,2021-10-22,4002 Poinsettia ST  ,2,3.0,958.0,6,2021,10,3.09,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
171,1380,1961,True,False,787500,2021-10-21,1751 Oceanaire CT  ,4,2.0,6500.0,3,2021,10,3.05,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
723,848,1940,True,False,765000,2021-10-21,2064 Rachel ST   #A,2,3.0,8200.0,97,2021,10,3.05,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
844,1359,2017,True,False,947500,2021-10-20,1321 Osos ST   #240,2,3.0,1315.0,109,2021,10,3.05,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
939,3168,1980,True,False,1325000,2021-10-19,1776 Quail CIR  ,4,3.0,10019.0,9,2021,10,3.05,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
120,1565,1988,True,False,681500,2021-10-18,252 Via San Blas   ,3,3.0,2133.0,3,2021,10,3.05,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
790,2709,1890,False,False,860000,2021-10-18,2006 Chorro ST  ,2,4.0,7050.0,6,2021,10,3.05,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
534,1199,1961,True,False,423500,2021-10-15,1415 Morro ST   #9,2,3.0,1199.0,29,2021,10,3.05,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
512,907,1985,True,False,365000,2021-10-14,2975 Rockview PL   #15,2,1.0,890.0,0,2021,10,2.99,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
678,1078,1949,True,False,700000,2021-10-12,191 Broad   ,2,2.0,6700.0,14,2021,10,2.99,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
896,1825,1960,True,False,1120000,2021-10-12,204 Daly AVE  ,4,3.0,9000.0,4,2021,10,2.99,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
604,1369,1982,True,False,585000,2021-10-06,1106 Oceanaire DR   #13,2,1.0,1369.0,4,2021,10,3.01,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
288,1600,1951,True,False,996225,2021-10-06,258 Cuesta DR  ,4,3.0,6300.0,3,2021,10,3.01,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
638,612,1930,True,False,640000,2021-10-05,169 Cerro Romauldo AVE  ,1,2.0,5127.0,54,2021,10,3.01,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
904,2098,2021,True,False,1159990,2021-10-04,3717 Park Ridge Lane LN  ,3,3.0,3738.0,2,2021,10,3.01,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
882,2192,1989,True,False,1051000,2021-10-04,1397 Ironbark ST  ,4,3.0,6516.0,5,2021,10,3.01,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
924,2298,2021,True,False,1269990,2021-10-04,3737 Park Ridge Lane LN  ,4,3.0,3738.0,2,2021,10,3.01,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
781,1904,2021,True,False,849806,2021-10-04,3766 Rock Garden LN  ,3,2.0,4242.0,23,2021,10,3.01,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
898,1845,1953,True,False,1137000,2021-10-01,2583 Greta PL  ,4,3.0,7200.0,2,2021,10,3.01,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
711,1695,2021,True,False,745840,2021-10-01,3622 Rock Garden LN  ,3,3.0,3150.0,10,2021,10,3.01,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
841,1936,2019,True,False,940000,2021-09-30,4133 Bettenford DR  ,3,2.0,4500.0,63,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
654,1265,1963,True,False,670000,2021-09-30,1383 Avalon ST  ,3,2.0,7400.0,53,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
818,1817,2021,True,False,896705,2021-09-30,1222 Noveno AVE  ,3,3.0,5000.0,28,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
751,1865,2021,True,False,806400,2021-09-30,3621 Rock Garden LN  ,3,2.0,3150.0,31,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
642,1098,1988,False,False,650000,2021-09-29,912 Bluebell WAY   #23,2,3.0,1098.0,5,2021,9,2.88,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
761,1474,1961,True,False,815000,2021-09-28,1257 Briarwood DR  ,4,3.0,6000.0,4,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
379,3296,1999,True,False,1272000,2021-09-27,4576 Spanish Oaks DR  ,5,3.0,9709.0,0,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
716,1230,1950,True,False,755000,2021-09-27,323 N Tassajara DR  ,2,3.0,6300.0,6,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
612,1360,1962,True,False,605000,2021-09-27,1728 Lima DR  ,3,1.0,5400.0,5,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
827,1625,2019,True,False,910662,2021-09-24,4153 Bettenford DR  ,3,3.0,4500.0,38,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
636,1389,1987,True,False,640000,2021-09-24,213 Via La Paz   ,2,3.0,1987.0,3,2021,9,2.88,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
633,1000,1952,True,False,635000,2021-09-24,535 Hill ST  ,2,2.0,3676.0,17,2021,9,2.88,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
919,2508,1988,True,False,1240000,2021-09-24,2219 Boulevard Del Campo   ,3,2.0,11621.0,8,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
584,1192,1988,True,False,551000,2021-09-24,2221 King CT   #20,2,2.0,1202.0,8,2021,9,2.88,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
539,850,1973,True,False,435000,2021-09-23,1750 Prefumo Canyon RD   #65,2,2.0,850.0,5,2021,9,2.86,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
597,1239,1980,True,False,575000,2021-09-23,1351 Royal WAY   #33,3,3.0,2311.0,14,2021,9,2.86,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
538,900,1963,False,False,428888,2021-09-23,1183 Laurel LN   #29,2,2.0,900.0,4,2021,9,2.86,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
927,2346,2018,True,False,1285000,2021-09-22,231 Bridge ST  ,4,3.0,12979.0,9,2021,9,2.86,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
449,2813,1966,True,False,1660000,2021-09-22,177 Country Club DR  ,3,4.0,14810.0,0,2021,9,2.86,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
663,1615,1972,True,False,680000,2021-09-21,3190 Calle Jazmin   ,4,1.0,7561.0,29,2021,9,2.86,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
976,3185,1904,True,False,1761000,2021-09-21,771 Buchon ST  ,5,2.0,7405.0,32,2021,9,2.86,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
907,2989,1976,True,False,1200000,2021-09-20,185 Broad ST  ,2,3.0,10019.0,14,2021,9,2.86,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
812,1824,2016,True,False,887000,2021-09-20,419 Junipero WAY  ,3,3.0,4000.0,26,2021,9,2.86,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
769,1521,1969,True,False,825000,2021-09-17,3466 Sequoia DR  ,3,2.0,8576.0,34,2021,9,2.86,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
894,1569,1941,True,False,1111000,2021-09-17,352 Ramona DR  ,3,4.0,10890.0,4,2021,9,2.86,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
859,2125,2019,True,False,979447,2021-09-17,4117 Bettenford DR  ,4,4.0,4500.0,8,2021,9,2.86,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
889,1470,1953,True,False,1100000,2021-09-17,153 Del Norte WAY  ,3,3.0,6300.0,41,2021,9,2.86,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
763,1518,2021,True,False,819000,2021-09-17,3075 Rockview PL  ,3,2.0,3959.0,0,2021,9,2.86,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
921,1469,1935,True,False,1243500,2021-09-17,302 Buena Vista AVE  ,3,5.0,7405.0,1,2021,9,2.86,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
713,1471,1959,True,False,750000,2021-09-17,3561 Johnson AVE  ,3,2.0,6000.0,3,2021,9,2.86,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
588,1012,1988,True,False,565000,2021-09-16,855 Nipomo ST   #B,2,3.0,1012.0,4,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
861,3004,1978,True,False,980000,2021-09-15,820 Del Rio AVE  ,5,3.0,7980.0,9,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
712,1348,2019,True,False,750000,2021-09-14,2478 Victoria AVE   #106,2,1.0,1396.0,1,2021,9,2.88,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
725,1145,1953,True,False,766050,2021-09-13,167 E Foothill BLVD  ,3,2.0,7350.0,7,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
618,660,1910,False,False,615000,2021-09-13,2030 Broad ST  ,2,3.0,3055.0,14,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
867,1652,1983,True,False,1000000,2021-09-13,336 Corrida DR  ,3,2.0,6800.0,6,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
966,2333,1981,True,False,1600000,2021-09-12,4405 See Canyon RD  ,4,2.0,591545.0,7,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
821,2026,2004,True,False,900000,2021-09-10,1564 Eto CIR  ,4,1.0,6416.0,8,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
794,1700,1986,True,False,870000,2021-09-10,444 Woodbridge ST  ,3,3.0,6000.0,5,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
694,810,1953,True,False,725000,2021-09-10,266 Patricia DR  ,2,3.0,9138.0,21,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
903,2535,1994,True,False,1157000,2021-09-10,4649 Poinsettia ST  ,4,4.0,6184.0,4,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
989,2861,1995,True,False,2285000,2021-09-10,6550 Malik LN  ,3,2.0,229126.0,5,2021,9,2.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
721,1403,1961,True,False,763000,2021-09-09,1281 Briarwood DR  ,3,1.0,6500.0,55,2021,9,2.87,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
610,1516,1979,True,False,602500,2021-09-08,1360 Laurel LN   #8,3,2.0,1516.0,4,2021,9,2.87,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
955,4236,1990,True,False,1475000,2021-09-08,121 Twin Ridge DR  ,5,3.0,13000.0,80,2021,9,2.87,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
933,1948,2018,True,False,1310000,2021-09-08,540 Perkins LN  ,3,6.0,9129.0,4,2021,9,2.87,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
969,2704,1900,True,False,1639000,2021-09-08,843 845 Upham ST  ,5,1.0,7958.0,3,2021,9,2.87,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
975,3054,1996,True,False,1756264,2021-09-08,147 Los Cerros DR  ,4,1.0,14810.0,27,2021,9,2.87,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
646,1040,1963,True,False,655000,2021-09-07,1421 Garcia DR  ,3,2.0,5400.0,26,2021,9,2.87,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
531,900,1963,True,False,420000,2021-09-07,1115 Laurel LN   #63,2,2.0,900.0,9,2021,9,2.87,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
672,975,1963,True,False,695000,2021-09-07,1608 Huasna DR  ,3,2.0,5400.0,1,2021,9,2.87,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
826,2394,1978,True,False,910000,2021-09-03,920 Del Rio AVE  ,4,2.0,8094.0,29,2021,9,2.87,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
